ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
02,ALASKA,AK,02110,Juneau City and Borough,02110000300,"Census Tract 3, Juneau City and Borough, Alaska",5.022859991606,5925,534,2244,123,2177,136,108,91,238,116,37498,3328,84,66,579,226,1450,305,829,228,110,67,2243,726,63,66,139,103,140,96,51,40,86,71,76,37,1.8,1.5,7.0,3.5,37498.0,3328.0,2.1,1.7,9.8,3.6,24.5,4.7,14.2,3.8,5.1,3.1,37.9,11.8,1.1,1.2,6.2,4.6,6.2,4.3,2.3,1.9,4.0,3.2,1.3,0.6,0.0241,0.494,0.3212,0.0663,0.9056,0.1576,0.3916,0.512,0.6627,0.2048,1.7711,0.3253,0.5301,0.5843,1.1144,0.5843,0.6446,0.7394,0.2048,0.3818,0.506,2.4766,0.4667,6.2677,0.3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,213,10.6,3.8,4589
02,ALASKA,AK,02170,Matanuska-Susitna,02170001300,"Census Tract 13, Matanuska-Susitna Borough, Alaska",157.923499499708,6562,271,2240,57,1968,68,648,163,237,60,33225,2042,300,66,820,82,1651,135,802,109,112,29,935,381,13,51,3,13,137,40,117,28,26,13,34,48,10.0,2.6,7.5,1.8,33225.0,2042.0,6.8,1.5,12.5,1.2,25.2,1.8,12.3,1.6,5.7,1.5,14.2,5.8,0.2,0.9,0.1,0.6,6.1,1.8,5.9,1.4,1.3,0.7,0.5,0.7,0.5241,0.5301,0.5515,0.488,2.0937,0.5212,0.6386,0.5542,0.494,0.259,1.9458,0.4337,0.0663,0.2289,0.2952,0.0783,0.1566,0.7333,0.6325,0.1333,0.2952,1.9509,0.3273,6.2856,0.3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,156,15.9,2.2,2979
02,ALASKA,AK,02122,Kenai Peninsula,02122000700,"Census Tract 7, Kenai Peninsula Borough, Alaska",162.516522559468,10079,858,5072,143,3855,234,1127,443,396,198,35527,3393,241,106,1250,238,2568,440,1315,268,238,112,1412,1166,20,66,5,16,238,101,179,105,205,104,69,55,11.2,4.1,8.1,3.9,35527.0,3393.0,3.6,1.5,12.4,2.4,25.5,3.8,13.1,2.8,6.2,2.9,14.0,11.5,0.2,0.7,0.1,0.3,4.7,2.0,4.6,2.7,5.3,2.7,0.7,0.5,0.5783,0.5904,0.4242,0.2108,1.8037,0.4303,0.6205,0.5904,0.5663,0.3012,2.0784,0.5482,0.0542,0.2289,0.2831,0.0663,0.1566,0.6545,0.4699,0.4727,0.3795,2.1332,0.3636,6.2984,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,501,14.8,4.6,6852
02,ALASKA,AK,02220,Sitka City and Borough,02220000100,"Census Tract 1, Sitka City and Borough, Alaska",2863.415354740438,3331,209,1692,70,1382,85,176,77,65,35,40824,3829,133,59,436,53,679,112,432,111,144,70,997,292,7,36,6,13,304,75,22,20,152,68,57,27,5.3,2.3,3.2,1.8,40824.0,3829.0,5.4,2.4,13.1,1.7,20.4,3.1,13.1,3.6,10.4,5.0,29.9,8.6,0.2,1.1,0.4,0.8,18.0,4.5,1.6,1.5,11.0,4.8,1.7,0.8,0.1867,0.1145,0.2,0.3313,0.8325,0.1333,0.7169,0.259,0.5663,0.6265,2.1687,0.6084,0.4277,0.2289,0.6566,0.3313,0.2711,0.9636,0.1566,0.7091,0.5663,2.6667,0.5455,6.3245,0.3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,626,151,19.0,4.4,1403
02,ALASKA,AK,02020,Anchorage,02020001701,"Census Tract 17.01, Anchorage Municipality, Alaska",1.004609990758,6479,546,2769,113,2444,178,625,427,147,108,42588,6034,137,112,837,149,1676,311,538,164,177,99,2588,681,115,103,72,54,150,106,130,88,27,31,39,23,9.7,6.4,4.2,3.0,42588.0,6034.0,3.1,2.5,12.9,2.4,25.9,4.3,8.5,2.5,7.2,4.0,39.9,10.0,1.9,1.7,2.6,1.9,5.4,3.8,5.3,3.6,1.1,1.2,0.6,0.4,0.494,0.241,0.1636,0.1627,1.0613,0.2,0.6988,0.6145,0.1627,0.3735,1.8495,0.3855,0.5422,0.7169,1.2591,0.6807,0.4699,0.703,0.5723,0.097,0.3193,2.1615,0.3697,6.3314,0.3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,253,7.8,4.0,5783
02,ALASKA,AK,02170,Matanuska-Susitna,02170000705,"Census Tract 7.05, Matanuska-Susitna Borough, Alaska",4.008924865344,4626,375,1350,50,1264,58,340,154,160,91,30021,2826,276,157,356,96,1200,175,698,188,60,36,1061,535,73,89,57,21,14,15,36,26,44,28,0,9,7.4,3.2,7.8,4.2,30021.0,2826.0,9.5,5.0,7.7,2.1,25.9,3.1,15.2,4.1,4.7,2.8,22.9,11.4,1.8,2.2,4.2,1.6,1.0,1.1,2.8,2.1,3.5,2.2,0.0,0.2,0.3253,0.5542,0.7091,0.6687,2.2573,0.5758,0.1747,0.6145,0.741,0.1566,1.6868,0.2711,0.2952,0.7048,1.0,0.5241,0.5723,0.2848,0.2651,0.3455,0.0,1.4677,0.1333,6.4118,0.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,235,19.9,4.9,2459
02,ALASKA,AK,02170,Matanuska-Susitna,02170000102,"Census Tract 1.02, Matanuska-Susitna Borough, Alaska",4418.099688042822,1851,299,2392,69,785,95,159,77,121,78,31370,5199,95,44,296,100,396,139,134,65,71,45,228,408,1,34,8,15,46,31,50,34,34,27,10,5,8.6,4.2,12.0,7.3,31370.0,5199.0,6.8,3.2,16.0,5.7,21.4,6.7,7.2,3.5,9.0,5.7,12.3,22.0,0.1,2.0,0.3,0.6,1.9,1.3,6.4,4.3,4.3,3.4,0.5,0.3,0.4337,0.8193,0.6545,0.488,2.3955,0.6364,0.8373,0.3253,0.1205,0.5422,1.8253,0.3614,0.0301,0.1627,0.1928,0.0422,0.241,0.4182,0.6506,0.4121,0.2952,2.0171,0.3394,6.4307,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,153,27.9,7.4,1683
02,ALASKA,AK,02170,Matanuska-Susitna,02170000706,"Census Tract 7.06, Matanuska-Susitna Borough, Alaska",52.961204774594,6515,334,1853,61,1709,78,574,255,381,153,27253,2444,273,91,457,81,2009,235,662,236,113,49,1522,518,7,51,35,19,46,30,93,44,36,27,17,21,8.9,3.9,12.3,4.6,27253.0,2444.0,6.8,2.2,7.0,1.2,30.8,3.2,10.2,3.6,6.6,2.9,23.4,7.9,0.1,0.9,1.9,1.0,2.5,1.6,5.4,2.6,2.1,1.6,0.3,0.3,0.4458,0.8373,0.8,0.488,2.5711,0.6909,0.1265,0.8855,0.3072,0.3072,1.6264,0.259,0.3193,0.1627,0.482,0.1988,0.4458,0.4788,0.5843,0.2121,0.1867,1.9077,0.3212,6.5872,0.3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,289,17.2,4.4,2305
02,ALASKA,AK,02020,Anchorage,02020001601,"Census Tract 16.01, Anchorage Municipality, Alaska",0.835462565578,4058,326,1509,72,1372,106,165,88,162,98,38215,4462,182,104,509,151,1040,208,483,173,70,47,2211,410,101,81,21,18,0,9,71,45,23,21,128,88,4.2,2.3,6.7,4.1,38215.0,4462.0,6.7,3.8,12.5,3.7,25.6,4.7,12.2,4.3,5.1,3.4,54.5,9.1,2.7,2.2,1.4,1.2,0.0,1.3,5.2,3.3,1.7,1.5,3.2,2.2,0.1205,0.4759,0.2788,0.4759,1.3511,0.3152,0.6386,0.5964,0.4819,0.2048,1.9217,0.4157,0.7711,0.8072,1.5783,0.8494,0.4036,0.0,0.5301,0.1697,0.6867,1.7901,0.2424,6.6412,0.3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,229,11.2,5.8,2981
02,ALASKA,AK,02170,Matanuska-Susitna,02170000701,"Census Tract 7.01, Matanuska-Susitna Borough, Alaska",16.495063929774,3250,423,1498,52,1111,93,492,178,196,79,32290,5014,136,60,353,80,969,223,380,109,99,46,479,550,10,36,0,12,51,33,71,38,11,12,1,2,15.2,5.0,13.5,5.0,32290.0,5014.0,6.6,2.7,10.9,2.7,29.8,5.7,11.7,3.5,8.9,4.1,14.7,16.8,0.3,1.2,0.0,0.8,3.4,2.2,6.4,3.5,1.0,1.1,0.0,0.1,0.7349,0.8735,0.5879,0.4578,2.6541,0.7273,0.494,0.8554,0.4277,0.5241,2.3012,0.7169,0.0783,0.3253,0.4036,0.1325,0.0,0.5576,0.6506,0.0848,0.0,1.293,0.0848,6.6519,0.3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,217,21.6,5.7,1703
02,ALASKA,AK,02090,Fairbanks North Star,02090001200,"Census Tract 12, Fairbanks North Star Borough, Alaska",24.440355442112,7869,558,3098,167,2941,184,446,376,244,148,41918,6273,336,160,1188,282,1984,450,1090,373,232,148,1829,934,13,56,36,58,359,163,235,144,147,112,6,3,5.7,4.8,5.5,3.2,41918.0,6273.0,6.2,2.9,15.1,3.6,25.2,5.4,14.0,4.8,7.9,5.0,23.2,11.8,0.2,0.8,1.2,1.9,11.6,5.3,8.0,4.9,5.0,3.7,0.1,0.0,0.2289,0.3614,0.1697,0.4096,1.1696,0.2364,0.7831,0.5542,0.6566,0.4157,2.4096,0.7771,0.3133,0.2289,0.5422,0.2349,0.3795,0.8848,0.747,0.4667,0.0964,2.5744,0.5091,6.6958,0.4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,315,7.9,3.9,2850
02,ALASKA,AK,02020,Anchorage,02020001602,"Census Tract 16.02, Anchorage Municipality, Alaska",1.92201961702,4450,302,1557,69,1501,90,212,102,260,90,38911,9041,152,77,537,73,840,119,394,94,129,70,2017,407,47,52,318,105,0,9,41,47,69,50,520,103,5.3,2.6,10.5,3.6,38911.0,9041.0,5.6,2.7,12.1,1.6,18.9,2.3,9.5,2.3,8.6,4.6,45.3,8.6,1.1,1.2,20.4,6.7,0.0,1.3,2.7,3.2,4.6,3.3,11.7,2.2,0.1867,0.7711,0.2545,0.3554,1.5677,0.3818,0.5843,0.1687,0.253,0.494,1.5,0.2048,0.6205,0.5843,1.2048,0.6325,0.8855,0.0,0.259,0.4364,0.8916,2.4725,0.4485,6.745,0.4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,177,9.9,4.2,21483
02,ALASKA,AK,02100,Haines,02100000100,"Census Tract 1, Haines Borough, Alaska",2339.590379060806,2518,0,1673,148,1026,94,224,155,51,57,33521,4342,57,49,614,157,558,117,284,90,44,41,559,124,18,48,12,9,72,56,81,56,73,62,50,28,9.0,6.2,3.7,4.1,33521.0,4342.0,3.0,2.6,24.4,6.3,22.2,4.6,11.3,3.6,4.3,4.1,22.2,4.9,0.8,2.0,0.7,0.5,4.3,3.3,7.9,5.5,7.1,6.0,2.0,1.1,0.4578,0.1867,0.5333,0.1446,1.3224,0.297,0.988,0.3675,0.3976,0.1145,1.8676,0.3976,0.2651,0.5,0.7651,0.3916,0.3313,0.6,0.7349,0.5455,0.5964,2.8081,0.6,6.7632,0.4146,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,390,137,15.5,5.4,2464
02,ALASKA,AK,02170,Matanuska-Susitna,02170001003,"Census Tract 10.03, Matanuska-Susitna Borough, Alaska",4.890254418012,4377,381,1401,46,1248,69,594,221,274,111,31092,3378,119,68,428,91,1074,165,552,142,130,50,1073,516,6,36,0,12,163,50,39,23,20,19,30,25,13.6,4.9,13.0,4.8,31092.0,3378.0,4.4,2.5,9.8,2.0,24.5,3.1,12.7,3.0,10.4,4.0,24.5,11.6,0.1,0.9,0.0,0.9,11.6,3.6,3.1,1.9,1.6,1.5,0.7,0.6,0.6807,0.8614,0.6667,0.2711,2.4799,0.6667,0.3916,0.512,0.5241,0.6265,2.0542,0.5241,0.3434,0.1627,0.5061,0.2229,0.0,0.8848,0.3072,0.1636,0.3795,1.7351,0.2242,6.7753,0.4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,218,15.6,4.5,4348
02,ALASKA,AK,02170,Matanuska-Susitna,02170000703,"Census Tract 7.03, Matanuska-Susitna Borough, Alaska",19.107285273524,3750,313,1409,52,1158,70,439,147,143,62,28890,4072,159,66,380,107,1155,212,407,101,95,40,696,453,54,57,0,12,70,32,60,36,14,17,0,9,11.8,3.9,8.5,3.5,28890.0,4072.0,6.9,2.7,10.1,2.8,30.8,5.0,11.0,2.6,8.2,3.4,18.6,12.0,1.6,1.7,0.0,0.9,5.0,2.3,5.2,3.1,1.2,1.5,0.0,0.2,0.6145,0.6386,0.7455,0.5301,2.5287,0.6848,0.4337,0.8855,0.3614,0.4518,2.1324,0.5964,0.1566,0.6747,0.8313,0.4337,0.0,0.6727,0.5301,0.1152,0.0,1.318,0.0909,6.8104,0.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,184,17.2,4.7,2469
02,ALASKA,AK,02122,Kenai Peninsula,02122000500,"Census Tract 5, Kenai Peninsula Borough, Alaska",24.173727686686,7265,390,3118,183,2718,171,588,262,182,84,37525,4330,330,137,1246,202,1543,220,1110,211,191,87,1058,570,28,64,231,81,252,103,61,38,191,82,80,69,8.2,3.6,4.8,2.2,37525.0,4330.0,6.6,2.6,17.2,2.8,21.2,2.8,15.4,2.9,7.0,3.2,14.6,7.8,0.4,0.9,7.4,2.6,8.1,3.3,2.2,1.4,7.0,2.9,1.1,0.9,0.4036,0.2892,0.3152,0.4578,1.4658,0.3333,0.8494,0.2952,0.753,0.3434,2.241,0.6747,0.0723,0.3855,0.4578,0.1627,0.6687,0.8242,0.1867,0.5394,0.4699,2.6889,0.5576,6.8535,0.4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,297,14.2,3.8,10453
02,ALASKA,AK,02170,Matanuska-Susitna,02170000603,"Census Tract 6.03, Matanuska-Susitna Borough, Alaska",21.534352947582,7671,655,2279,76,2042,95,580,231,268,126,29864,2777,482,214,508,157,2264,358,1123,294,122,65,1450,934,207,137,16,28,123,65,103,64,15,25,0,13,7.6,3.2,7.5,3.3,29864.0,2777.0,10.3,4.4,6.6,2.1,29.5,3.9,14.7,3.8,6.0,3.2,18.9,12.1,2.9,1.9,0.7,1.2,5.4,2.8,5.0,3.2,0.7,1.2,0.0,0.2,0.3494,0.5301,0.7212,0.7229,2.3236,0.6,0.1024,0.8494,0.7108,0.2892,1.9518,0.4458,0.1747,0.8434,1.0181,0.5422,0.3313,0.703,0.512,0.0606,0.0,1.6069,0.1818,6.9004,0.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,361,14.0,4.5,4260
02,ALASKA,AK,02020,Anchorage,02020002202,"Census Tract 22.02, Anchorage Municipality, Alaska",0.356058245074,3004,297,1531,52,1403,82,286,178,109,76,40473,5175,74,47,404,98,450,167,475,146,70,44,1350,375,62,64,253,81,22,17,67,53,102,66,19,15,9.5,5.7,5.4,3.8,40473.0,5175.0,3.3,2.0,13.4,3.5,15.0,5.4,15.9,4.6,5.0,3.1,44.9,11.7,2.1,2.2,16.5,5.3,1.4,1.1,4.8,3.8,7.3,4.7,0.6,0.5,0.4819,0.3554,0.2121,0.1687,1.2181,0.2424,0.753,0.0723,0.7892,0.1867,1.8012,0.3434,0.6145,0.7289,1.3434,0.7289,0.8494,0.3636,0.494,0.5515,0.3193,2.5778,0.5152,6.9405,0.4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,263,17.3,8.2,891
02,ALASKA,AK,02261,Valdez-Cordova,02261000300,"Census Tract 3, Valdez-Cordova Census Area, Alaska",4267.689896398158,4313,104,2056,159,1491,155,365,245,206,143,45056,4867,60,39,481,136,1075,157,495,158,122,90,874,243,15,37,318,65,358,120,11,9,109,63,127,95,8.5,5.7,8.9,5.9,45056.0,4867.0,2.0,1.3,11.2,3.1,24.9,3.6,12.1,3.8,8.2,6.0,20.3,5.6,0.4,1.0,15.5,2.9,17.4,5.4,0.7,0.6,7.3,3.9,2.9,2.2,0.4217,0.6566,0.1394,0.0602,1.2779,0.2727,0.5181,0.5422,0.4699,0.4518,1.982,0.4759,0.2289,0.3855,0.6144,0.2831,0.8434,0.9455,0.0663,0.5515,0.6687,3.0754,0.7273,6.9497,0.4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,367,117,9.0,2.8,5087
02,ALASKA,AK,02060,Bristol Bay,02060000100,"Census Tract 1, Bristol Bay Borough, Alaska",481.98039497851,890,89,940,41,333,41,50,18,43,16,45259,5682,36,13,85,19,194,40,124,31,32,12,410,106,0,36,19,12,43,14,15,9,33,12,74,53,5.8,2.0,8.1,2.9,45259.0,5682.0,5.6,1.9,9.6,2.1,21.8,3.9,14.2,3.3,9.6,3.6,46.1,11.1,0.0,4.3,2.0,1.3,4.6,1.4,4.5,2.9,9.9,3.2,8.3,5.9,0.247,0.5904,0.1333,0.3554,1.3261,0.303,0.3554,0.3434,0.6627,0.5843,1.9458,0.4337,0.6446,0.0,0.6446,0.3253,0.4518,0.6364,0.4518,0.6606,0.8614,3.062,0.7212,6.9785,0.4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,36,19.8,3.5,1718
02,ALASKA,AK,02122,Kenai Peninsula,02122000400,"Census Tract 4, Kenai Peninsula Borough, Alaska",1935.788707006988,6583,593,4371,121,2393,175,942,394,370,135,36315,4276,307,140,1176,183,1467,246,1005,255,86,62,778,779,0,52,64,37,342,98,124,64,88,51,38,18,14.4,6.2,12.8,4.4,36315.0,4276.0,6.8,3.1,17.9,2.6,22.3,3.2,15.3,3.8,3.6,2.6,11.8,11.8,0.0,0.8,1.5,0.9,7.8,2.3,5.2,2.6,3.7,2.1,0.6,0.3,0.7108,0.8494,0.3758,0.488,2.424,0.6485,0.8675,0.3976,0.747,0.0843,2.0964,0.5602,0.0181,0.0,0.0181,0.012,0.4096,0.8182,0.5301,0.3636,0.3193,2.4408,0.4364,6.9793,0.4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,417,20.1,5.8,2944
02,ALASKA,AK,02020,Anchorage,02020002302,"Census Tract 23.02, Anchorage Municipality, Alaska",1.452205684094,5083,340,1980,48,1836,107,585,367,217,108,35326,3237,219,124,544,99,1355,194,557,162,200,103,1887,518,38,64,70,44,7,12,95,71,43,51,28,34,11.8,7.1,7.6,3.7,35326.0,3237.0,6.8,3.7,10.7,2.0,26.7,3.4,11.0,3.3,10.9,5.6,37.1,9.9,0.8,1.4,3.5,2.2,0.4,0.6,5.2,3.9,2.3,2.8,0.6,0.7,0.6145,0.5422,0.4485,0.488,2.0932,0.5152,0.4699,0.6747,0.3614,0.6867,2.1927,0.6205,0.5241,0.5,1.0241,0.5542,0.5422,0.1818,0.5301,0.2424,0.3193,1.8158,0.2667,7.1258,0.4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,284,9.2,5.5,2007
02,ALASKA,AK,02020,Anchorage,02020002303,"Census Tract 23.03, Anchorage Municipality, Alaska",1.615483972772,9356,734,3611,82,3362,164,682,227,267,146,31434,2817,218,110,579,116,2691,395,580,170,730,206,4047,933,115,96,502,174,18,27,162,83,278,109,84,83,7.4,2.7,4.9,2.8,31434.0,2817.0,3.9,1.9,6.2,1.3,28.8,3.6,6.3,1.8,21.7,6.1,43.3,9.4,1.3,1.1,13.9,4.8,0.5,0.8,4.8,2.5,8.3,3.2,0.9,0.9,0.3253,0.2952,0.6424,0.2229,1.4858,0.3394,0.0783,0.7892,0.0723,0.9639,1.9037,0.4096,0.5904,0.6566,1.247,0.6687,0.7892,0.2,0.494,0.5939,0.4157,2.4928,0.4727,7.1293,0.4756,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1703,455,18.4,4.4,4487
02,ALASKA,AK,02122,Kenai Peninsula,02122000800,"Census Tract 8, Kenai Peninsula Borough, Alaska",580.08304442811,3759,288,2904,73,1525,84,372,89,156,45,29420,2338,225,65,824,88,733,135,762,103,85,29,568,375,12,33,10,12,167,36,86,26,44,19,0,9,9.9,2.2,10.5,2.9,29420.0,2338.0,8.0,2.1,21.9,2.6,19.5,3.3,20.3,2.4,5.6,1.9,15.1,9.9,0.3,0.9,0.3,0.4,5.8,1.2,5.6,1.7,2.9,1.2,0.0,0.2,0.506,0.7711,0.7333,0.5723,2.5827,0.703,0.9699,0.2169,0.9217,0.253,2.3615,0.7349,0.0843,0.3253,0.4096,0.1386,0.241,0.7212,0.6084,0.2788,0.0,1.8494,0.297,7.2032,0.4817,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,660,102,17.6,2.3,1790
02,ALASKA,AK,02170,Matanuska-Susitna,02170000402,"Census Tract 4.02, Matanuska-Susitna Borough, Alaska",691.70261138205,2126,266,1796,48,709,62,351,138,70,28,23340,2231,162,64,279,62,541,133,248,60,26,17,354,352,18,39,9,9,34,20,58,25,4,7,7,5,16.7,6.1,7.9,2.8,23340.0,2231.0,11.5,4.1,13.1,3.3,25.4,5.4,11.7,2.7,3.7,2.4,16.7,16.4,0.9,2.1,0.5,0.5,1.9,1.1,8.2,3.5,0.6,0.9,0.3,0.2,0.8133,0.5783,0.8909,0.7952,3.0777,0.8485,0.7169,0.5783,0.4277,0.0904,1.8133,0.3494,0.1084,0.5361,0.6445,0.3193,0.2771,0.4182,0.759,0.0545,0.1867,1.6955,0.2121,7.231,0.4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,109,15.6,4.5,1097
02,ALASKA,AK,02090,Fairbanks North Star,02090000600,"Census Tract 6, Fairbanks North Star Borough, Alaska",1.80365039637,4371,434,1944,108,1806,142,344,189,94,63,40389,5344,135,62,490,128,847,170,549,196,188,98,1359,599,128,180,238,117,254,122,134,83,105,79,8,5,7.9,4.3,3.6,2.4,40389.0,5344.0,4.7,2.2,11.2,3.1,19.4,3.4,12.8,4.8,10.4,5.4,31.1,13.4,3.1,4.4,12.2,6.0,13.1,6.0,7.4,4.6,5.8,4.3,0.2,0.1,0.3795,0.1566,0.2242,0.2831,1.0434,0.1939,0.5181,0.2048,0.5422,0.6265,1.8916,0.4036,0.4398,0.8494,1.2892,0.7048,0.7771,0.897,0.7229,0.4909,0.1265,3.0144,0.6788,7.2386,0.4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,338,17.1,7.4,3416
02,ALASKA,AK,02170,Matanuska-Susitna,02170001202,"Census Tract 12.02, Matanuska-Susitna Borough, Alaska",7.19757641779,5667,229,1704,54,1601,49,515,112,262,62,30650,1478,181,46,470,60,1776,142,730,98,182,35,1301,308,7,49,87,20,10,9,74,25,100,23,33,51,9.2,1.9,9.6,2.2,30650.0,1478.0,5.5,1.3,8.3,1.1,31.3,2.2,13.1,1.7,11.4,2.2,23.0,5.4,0.1,1.0,5.1,1.2,0.6,0.5,4.6,1.6,6.2,1.4,0.6,0.9,0.4699,0.7169,0.6909,0.3434,2.2211,0.5636,0.259,0.9036,0.5663,0.7289,2.4578,0.8072,0.3012,0.1627,0.4639,0.1747,0.6024,0.2182,0.4699,0.5152,0.3193,2.125,0.3515,7.2678,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,677,122,12.1,2.1,5483
02,ALASKA,AK,02090,Fairbanks North Star,02090000200,"Census Tract 2, Fairbanks North Star Borough, Alaska",1.754799613024,3425,347,1449,114,1314,117,494,247,242,109,35843,4672,117,62,417,99,656,163,379,121,180,80,1131,456,0,36,242,86,0,9,18,22,84,58,276,107,15.7,7.4,13.9,5.8,35843.0,4672.0,5.0,2.6,12.2,2.9,19.2,4.3,12.3,4.0,13.7,6.0,33.0,12.9,0.0,1.1,16.7,5.8,0.0,1.4,1.4,1.7,6.4,4.3,8.1,3.0,0.7711,0.8855,0.4,0.2952,2.3518,0.6182,0.5964,0.1928,0.494,0.8133,2.0965,0.5723,0.4759,0.0,0.4759,0.1928,0.8554,0.0,0.1325,0.5212,0.8554,2.3645,0.4182,7.2887,0.5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,156,8.4,5.0,4958
02,ALASKA,AK,02105,Hoonah-Angoon,02105000200,"Census Tract 2, Hoonah-Angoon Census Area, Alaska",1.389389591408,47,14,60,8,26,9,6,5,1,2,26204,7131,9,5,13,8,1,2,17,8,1,9,41,14,0,36,0,12,12,5,0,12,6,5,0,9,12.8,10.0,4.0,6.1,26204.0,7131.0,20.0,9.9,27.7,12.7,2.1,4.2,36.2,13.5,3.8,35.4,87.2,18.2,0.0,76.6,0.0,21.2,20.0,8.3,0.0,48.8,23.1,14.8,0.0,19.1,0.6506,0.2108,0.8242,0.9699,2.6555,0.7333,0.994,0.012,1.0,0.0964,2.1024,0.5783,0.9458,0.0,0.9458,0.4819,0.0,0.9758,0.0,0.8606,0.0,1.8364,0.2848,7.5401,0.5122,0,0,0,1,1,1,0,1,0,2,1,0,1,0,1,0,0,0,1,5,22,9,46.8,13.6,77
